Date,AUD/USD,GBP/USD,CAD/USD,NLG/USD,FRF/USD,DEM/USD,JPY/USD,CHF/USD
5/27/1998,1.609010459,0.612670016,1.4568,2.0095,5.976,1.7816,137.36,1.4722
5/28/1998,1.607975559,0.614363826,1.4556,2.0075,5.9696,1.7817,138.91,1.4755
5/29/1998,1.597444089,0.613195977,1.4571,2.0105,5.983,1.784,138.5,1.482
6/1/98,1.62601626,0.610053685,1.4568,2.0047,5.966,1.7794,139.57,1.4765
6/2/98,1.6273393,0.610202587,1.4543,2.006,5.967,1.7808,138.97,1.48
6/3/98,1.635322976,0.610314312,1.453,1.9975,5.943,1.7725,138.34,1.4778
6/4/98,1.636661211,0.609942056,1.4558,1.9885,5.9175,1.7648,NA,1.4675
6/5/98,1.665278934,0.611583389,1.4586,1.9997,5.953,1.7745,139.66,1.477
6/8/98,1.668056714,0.612594952,1.4592,2.0045,5.965,1.7799,140.58,1.4772
6/9/98,1.679261125,0.61173304,1.4602,2.0072,5.9715,1.7808,140.25,1.4773
6/10/98,1.703577513,0.614363826,1.4669,2.026,6.028,1.7967,141.52,1.4885
6/11/98,1.704448611,0.613798183,1.4701,2.0351,6.049,1.8043,143.25,1.4905
6/12/98,1.687763713,0.612932884,1.4685,2.0357,6.0545,1.8051,144.36,1.497
6/15/1998,1.696640652,0.612932884,1.474,2.0448,6.084,1.8142,146.42,1.5095
6/16/1998,1.687763713,0.605143722,1.4708,2.0285,6.0295,1.7978,144.05,1.4975
6/17/1998,1.644466371,0.601684717,1.4635,2.0162,5.9945,1.7874,137.68,1.492
6/18/1998,1.648261085,0.598623167,1.469,2.0208,6.014,1.7927,NA,1.4965
6/19/1998,1.594896332,0.597550045,1.4695,2.013,5.9905,1.7856,134.2,1.494
6/22/1998,1.636661211,0.598086124,1.4713,2.0221,6.016,1.7944,137.9,1.497
6/23/1998,1.645278052,0.600925425,1.4698,2.0326,6.046,1.8031,139.13,1.5065
6/24/1998,1.646361541,0.599412576,1.47,2.0307,6.039,1.8014,140.75,1.508
6/25/1998,1.651800463,0.598014592,1.4668,2.0228,6.018,1.796,141.67,1.5104
6/26/1998,1.658374793,0.602119461,1.4693,2.044,6.0805,1.8127,142.75,1.5255
6/29/1998,1.646090535,0.600781015,1.4721,2.045,6.0855,1.8143,141.92,1.5275
6/30/1998,1.610824742,0.598981731,1.4717,2.0332,6.047,1.8033,138.29,1.515
7/1/98,1.615508885,0.601829562,1.4658,2.0489,6.094,1.8174,138.65,1.5285
7/2/98,1.635322976,0.603682463,1.4686,2.0546,6.1145,1.8229,NA,1.5355
7/3/98,1.616814875,0.607127679,1.4675,2.051,6.096,1.8188,139.35,1.53
7/6/98,1.622060016,0.608198516,1.473,2.0428,6.0745,1.8116,140.18,1.5255
7/7/98,1.614205004,0.610687023,1.4732,2.045,6.087,1.8152,138.78,1.5281
7/8/98,1.622060016,0.610910868,1.4745,2.05,6.098,1.818,139.6,1.528
7/9/98,1.632653061,0.612932884,1.4768,2.0632,6.1395,1.8305,141.3,1.542
7/10/98,1.628664495,0.612557427,1.48,2.0498,6.0995,1.8189,141.05,1.5385
7/13/1998,1.622060016,0.609310261,1.4786,2.0312,6.0355,1.8,140.98,1.5185
7/14/1998,1.601281025,0.611433812,1.479,2.0309,6.045,1.8023,139.84,1.5205
7/15/1998,1.604106513,0.612107486,1.485,2.0295,6.0435,1.8008,140.67,1.5153
7/16/1998,1.589825119,0.610239824,1.489,2.0188,6.0025,1.7904,NA,1.507
7/17/1998,1.595659805,0.608753881,1.4885,2.0115,5.9828,1.7839,139.6,1.505
7/20/1998,1.587049675,0.606796117,1.488,2.007,5.968,1.7797,138.85,1.5045
7/21/1998,1.596678908,0.608642727,1.4923,2.0185,5.9995,1.79,140.39,1.5123
7/22/1998,1.610046691,0.609013398,1.4957,2.0165,5.9935,1.7883,141.1,1.51
7/23/1998,1.621271077,0.607017118,1.4953,2.0197,6.008,1.7924,141.54,1.512
7/24/1998,1.61394448,0.602627456,1.4979,2.0057,5.964,1.7787,140.93,1.4948
7/27/1998,1.642036125,0.603682463,1.504,2.0107,5.984,1.784,142.24,1.4995
7/28/1998,1.635322976,0.606612072,1.5023,2.0001,5.946,1.7733,141.75,1.4925
7/29/1998,1.638001638,0.608272506,1.5039,2,5.9465,1.7735,142.46,1.487
7/30/1998,1.6273393,0.609198903,1.5085,2.001,5.9545,1.7763,NA,1.487
7/31/1998,1.647446458,0.611658205,1.5112,2.0068,5.967,1.779,144.65,1.4915
8/3/98,1.657000829,0.615574023,1.5155,2.0121,5.982,1.7844,145.8,1.502
8/4/98,1.652892562,0.612369871,1.514,2.0094,5.968,1.7802,144.84,1.497
8/5/98,1.642036125,0.611246944,1.5155,1.9981,5.943,1.7724,144.38,1.4915
8/6/98,1.655629139,0.612294881,1.5282,1.9955,5.9324,1.768,144.6,1.4908
8/7/98,1.669170422,0.613873542,1.5219,2.0068,5.9665,1.7798,146.3,1.4982
8/10/98,1.670843776,0.61244488,1.5177,2.0073,5.97,1.781,146.54,1.4973
8/11/98,1.688903901,0.61368518,1.5213,2.0087,5.9705,1.7812,147.14,1.4895
8/12/98,1.682085786,0.613873542,1.5152,2.002,5.9505,1.775,146.09,1.4835
8/13/1998,1.673640167,0.614817092,1.517,2.013,5.9845,1.7854,NA,1.4885
8/14/1998,1.683501684,0.617894217,1.5186,2.0288,6.046,1.8039,146.37,1.509
8/17/1998,1.687763713,0.618735305,1.5243,2.0235,6.0085,1.7928,145.78,1.5029
8/18/1998,1.68406871,0.618735305,1.5285,2.0276,6.0325,1.7991,145.02,1.5105
8/19/1998,1.683501684,0.616256856,1.5335,2.0273,6.029,1.7984,143.85,1.507
8/20/1998,1.695777514,0.614439324,1.5305,2.0277,6.0275,1.7979,142.6,1.5045
8/21/1998,1.715265866,0.611134877,1.542,2.0235,6.022,1.7969,144.94,1.503
8/24/1998,1.726519337,0.609384522,1.5493,2.0235,6.017,1.7947,143.96,1.4996
8/25/1998,1.736111111,0.609942056,1.5507,2.0283,6.03,1.7985,144.94,1.503
8/26/1998,1.759943682,0.610314312,1.563,2.0375,6.057,1.8066,144.43,1.5053
8/27/1998,1.801801802,0.609570253,1.577,2.027,6.0235,1.7983,NA,1.482
8/28/1998,1.769911504,0.598086124,1.5692,2,5.941,1.7719,142.55,1.453
8/31/1998,1.748251748,0.596658711,1.5745,1.983,5.914,1.7584,140.9,1.4417
9/1/98,1.722652885,0.597371565,1.5535,1.9775,5.8685,1.7502,136.23,1.4405
9/2/98,1.715265866,0.599304806,1.5385,1.977,5.8715,1.7507,137.76,1.445
9/3/98,1.721170396,0.596587519,1.5395,1.948,5.7925,1.7279,134.82,1.4193
9/4/98,1.706193482,0.598086124,1.5265,1.9592,5.8225,1.735,133.99,1.4252
9/8/98,1.695777514,0.603099934,1.5263,1.9487,5.787,1.7258,132.1,1.4123
9/9/98,1.70212766,0.601684717,1.521,1.946,5.7865,1.7255,136.45,1.4165
9/10/98,1.676164935,0.594671741,1.5145,1.9078,5.672,1.6916,134.32,1.3905
9/11/98,1.663893511,0.593577492,1.513,1.9035,5.65,1.6889,NA,1.386
9/14/1998,1.686625063,0.596125186,1.5164,1.921,5.712,1.7024,133.22,1.4047
9/15/1998,1.682085786,0.597300203,1.502,1.9055,5.665,1.6895,133.05,1.3945
9/16/1998,1.684919966,0.59672992,1.5038,1.908,5.675,1.6923,134.92,1.3955
9/17/1998,1.684352367,0.593824228,1.5255,1.9015,5.652,1.685,131.88,1.385
9/18/1998,1.70212766,0.594000594,1.5295,1.9073,5.665,1.6893,132.63,1.39
9/21/1998,1.713796058,0.593647967,1.5267,1.8952,5.634,1.6805,133.4,1.3805
9/22/1998,1.70794193,0.593930035,1.5295,1.899,5.645,1.6828,135.2,1.3895
9/23/1998,1.729804532,0.595308965,1.528,1.9035,5.659,1.6874,136.45,1.3955
9/24/1998,1.713502399,0.590144585,1.512,1.8925,5.629,1.6775,135.33,1.388
9/25/1998,1.691761123,0.587440522,1.5128,1.8865,5.6075,1.6731,NA,1.3805
9/28/1998,1.705611462,0.58685446,1.5106,1.8923,5.6235,1.6781,135.7,1.39
9/29/1998,1.673640167,0.585891727,1.5012,1.8903,5.618,1.6746,133.9,1.3895
9/30/1998,1.686340641,0.588408355,1.5262,1.8841,5.599,1.6702,136.59,1.3808
10/1/98,1.675041876,0.586682312,1.5364,1.8625,5.531,1.6504,135.75,1.364
10/2/98,1.683501684,0.587337014,1.5505,1.8499,5.507,1.6428,135.6,1.3523
10/5/98,1.683501684,0.591680966,1.557,1.8425,5.481,1.6352,134.54,1.347
10/6/98,1.69865806,0.59407117,1.552,1.8416,5.478,1.6335,131.15,1.3442
10/7/98,1.618646811,0.589344649,1.5288,1.8198,5.408,1.6137,123.97,1.318
10/8/98,1.617337862,0.580652654,1.5435,1.8142,5.3875,1.606,118.85,1.2935
10/9/98,1.622849724,0.58719906,1.546,1.844,5.473,1.6328,NA,1.323
10/13/1998,1.594133588,0.587716721,1.5485,1.8479,5.494,1.6381,118.85,1.3286
10/14/1998,1.588814744,0.586338317,1.5465,1.8513,5.5025,1.6408,119.27,1.3325
10/15/1998,1.584786054,0.587268029,1.5463,1.8353,5.453,1.6264,117.5,1.323
10/16/1998,1.580527896,0.58719906,1.543,1.8255,5.428,1.6185,115.45,1.3148
10/19/1998,1.580278129,0.588408355,1.549,1.836,5.459,1.6279,114.46,1.3235
10/20/1998,1.591089897,0.586166471,1.539,1.8529,5.5105,1.6426,118.09,1.3462
10/21/1998,1.593625498,0.588062335,1.555,1.853,5.508,1.6442,116.85,1.348
10/22/1998,1.599232368,0.589970501,1.5433,1.8515,5.5053,1.6409,117.88,1.3423
10/23/1998,1.617076326,0.591715976,1.5445,1.847,5.4915,1.6373,118.06,1.3375
10/26/1998,1.622060016,0.594177065,1.545,1.861,5.528,1.6509,NA,1.3463
10/27/1998,1.624959376,0.598014592,1.5395,1.8672,5.5477,1.6544,118.6,1.3497
10/28/1998,1.623376623,0.598086124,1.542,1.8675,5.549,1.6537,117.56,1.3483
10/29/1998,1.604878832,0.59672992,1.5497,1.8653,5.5425,1.6535,117.3,1.3452
10/30/1998,1.6,0.597550045,1.5432,1.869,5.557,1.6565,116.45,1.3548
11/2/98,1.599488164,0.600528465,1.5325,1.8632,5.54,1.6527,114.52,1.35
11/3/98,1.598976655,0.603245461,1.524,1.8711,5.564,1.6599,115.5,1.3559
11/4/98,1.59083678,0.60284543,1.5247,1.88,5.5885,1.6668,116.55,1.367
11/5/98,1.582278481,0.60132291,1.5175,1.8675,5.5565,1.6569,117.45,1.3585
11/6/98,1.577287066,0.603136309,1.5315,1.877,5.5965,1.669,118.73,1.3742
11/9/98,1.575299307,0.602954477,1.535,1.9055,5.6685,1.6909,NA,1.3995
11/10/98,1.606941989,0.603136309,1.546,1.9015,5.6555,1.6872,122.88,1.392
11/12/98,1.582278481,0.603573153,1.5493,1.91,5.6795,1.6925,122.77,1.3955
11/13/1998,1.564455569,0.60114217,1.5525,1.9035,5.66,1.6889,122.68,1.3907
11/16/1998,1.566170713,0.596836765,1.555,1.8808,5.594,1.667,119.7,1.3735
11/17/1998,1.576541069,0.596125186,1.5487,1.882,5.597,1.6695,121.3,1.374
11/18/1998,1.54870683,0.598086124,1.5557,1.8833,5.5997,1.67,121.44,1.3747
11/19/1998,1.55351872,0.59962823,1.55,1.8975,5.646,1.6845,119.65,1.387
11/20/1998,1.553760099,0.604521823,1.5452,1.9045,5.6615,1.6892,120.32,1.3912
11/23/1998,1.560062403,0.604594921,1.5472,1.9235,5.72,1.7057,120.93,1.4066
11/24/1998,1.558360605,0.603063563,1.5486,1.9249,5.7235,1.7072,NA,1.409
11/25/1998,1.5625,0.601938241,1.544,1.9213,5.714,1.7036,121.8,1.4075
11/27/1998,1.577535889,0.605253601,1.5366,1.9318,5.748,1.7132,123.24,1.4152
11/30/1998,1.592356688,0.606612072,1.5235,1.9124,5.689,1.6966,123.21,1.3963
12/1/98,1.586042823,0.604594921,1.533,1.8949,5.6342,1.6808,122.2,1.3783
12/2/98,1.584786054,0.601503759,1.5368,1.884,5.6044,1.672,120.17,1.37
12/3/98,1.601281025,0.600781015,1.5338,1.8845,5.6094,1.6725,118.79,1.3667
12/4/98,1.619433198,0.601865784,1.535,1.8912,5.6265,1.6794,119.35,1.371
12/7/98,1.611863314,0.604960678,1.5374,1.8915,5.6245,1.6773,119.63,1.3756
12/8/98,1.62469537,0.604594921,1.5437,1.884,5.6045,1.6718,119.55,1.3659
12/9/98,1.622060016,0.603136309,1.5435,1.8815,5.5996,1.6695,NA,1.3603
12/10/98,1.614205004,0.599880024,1.5414,1.8675,5.553,1.655,117.07,1.3396
12/11/98,1.610824742,0.594000594,1.5422,1.8597,5.5345,1.6491,116.78,1.3295
12/14/1998,1.611863314,0.592241635,1.5405,1.86,5.5355,1.6496,115.08,1.3338
12/15/1998,1.603849238,0.593366166,1.542,1.8685,5.5605,1.6591,116.73,1.3415
12/16/1998,1.616292226,0.596480763,1.539,1.8777,5.588,1.6669,115.68,1.3441
12/17/1998,1.604878832,0.597014925,1.5422,1.8775,5.586,1.6662,116.33,1.3487
12/18/1998,1.610046691,0.595131822,1.5448,1.877,5.5854,1.6654,115.67,1.3482
12/21/1998,1.620745543,0.595238095,1.5494,1.8855,5.611,1.6737,116.08,1.363
12/22/1998,1.6273393,0.596125186,1.553,1.8868,5.6145,1.6745,116.85,1.3655
12/23/1998,1.635590448,0.596409614,1.5516,1.8855,5.61,1.675,NA,1.363
12/24/1998,1.636661211,0.597978832,1.5515,1.8968,5.6434,1.684,116.24,1.376
12/28/1998,1.647446458,0.597193192,1.5525,1.893,5.631,1.6793,115.88,1.372
12/29/1998,1.635590448,0.593965312,1.552,1.882,5.599,1.6707,115.42,1.363
12/30/1998,1.631587535,0.600060006,1.5492,1.8892,5.6155,1.6765,114.88,1.3805
12/31/1998,1.633186347,0.601395237,1.5375,1.877,5.587,1.667,113.08,1.3735
